Amount,Frequency,Recency
0.02191621778034991,0.852017937219731,0.01876675603217158
0.003583433498048643,0.5381165919282511,0.13136729222520108
0.0711745833889804,0.14349775784753363,0.040214477211796246
0.0016023980174805976,0.04484304932735426,0.01876675603217158
0.0033341346510558107,0.08968609865470852,0.8310991957104558
0.012666815058837497,0.46636771300448426,0.010723860589812333
0.0014177388001009067,0.06726457399103139,0.8096514745308311
0.022447224324444643,0.7488789237668161,0.01876675603217158
0.0027120153140720296,0.08968609865470852,0.6970509383378016
0.0008661354226950986,0.03587443946188341,0.772117962466488
0.0020872842748816574,0.08071748878923767,0.22788203753351208
0.024482868123877784,0.8385650224215246,0.002680965147453083
0.0030842422353796616,0.14798206278026904,0.10455764075067024
0.006056893558295864,0.2645739910313901,0.021447721179624665
0.0009529151641959372,0.1210762331838565,0.6058981233243967
0.001296650788704388,0.04484304932735426,0.8445040214477212
0.007810354805680452,0.390134529147982,0.09383378016085792
0.0039044947988544124,0.6547085201793722,0.09115281501340483
0.016587336212141448,0.5067264573991032,0.05361930294906166
0.0026141951950615088,0.1255605381165919,0.2064343163538874
0.002467465016545727,0.1031390134529148,0.6595174262734584
0.001173544643784594,0.06278026905829596,0.10455764075067024
0.0030352728190060694,0.09417040358744394,0.6380697050938338
0.013878526168959326,0.4260089686098655,0.00804289544235925
0.012109394708335188,0.38565022421524664,0.6246648793565683
0.0011689741649230589,0.04484304932735426,0.04289544235924933
0.0008547389039754263,0.013452914798206279,0.01876675603217158
0.0012755791004466603,0.04035874439461883,0.10187667560321716
0.0038384899612696434,0.15246636771300448,0.07506702412868632
0.05855115820089332,0.3004484304932735,0.5630026809651475
0.0026879757823977204,0.11210762331838565,0.8471849865951743
0.00259745655819199,0.07623318385650224,0.24396782841823056
0.0024817106649453174,0.08968609865470852,0.289544235924933
0.019814628500200333,0.5246636771300448,0.09919571045576407
0.003669857098339492,0.11659192825112108,0.13404825737265416
0.02262220837228628,0.9192825112107623,0.0482573726541555
0.017944056151597443,0.5874439461883408,0.02412868632707775
0.006129071510187122,0.27354260089686094,0.07506702412868632
0.015427087506863139,0.2825112107623318,0.07506702412868632
0.003425247443944858,0.1210762331838565,0.5067024128686327
0.00090887236789387,0.04932735426008969,0.1554959785522788
0.004387659707073855,0.008968609865470854,0.05630026809651475
0.0015087328792532907,0.06726457399103139,0.20911528150134048
0.009375476709848788,0.44843049327354256,0.1581769436997319
0.006688628707949369,0.2645739910313901,0.2064343163538874
0.012462211933698378,0.4708520179372197,0.058981233243967826
0.007083173811749692,0.28699551569506726,0.13672922252010725
0.004178960958019856,0.08071748878923767,0.19571045576407506
0.019851192331092612,0.6816143497757847,0.15013404825737264
0.0018733027645461428,0.08520179372197309,0.7426273458445041
0.013599786315274007,0.46636771300448426,0.002680965147453083
0.004233925418094941,0.1390134529147982,0.2520107238605898
0.0021103147397943285,0.18385650224215244,0.07506702412868632
0.0010524566323880753,0.04484304932735426,0.05630026809651475
0.021613260324385285,0.3991031390134529,0.040214477211796246
0.00795031830120643,0.4080717488789237,0.03753351206434316
0.0010690171986525992,0.04484304932735426,0.6193029490616622
0.0018109780527979346,0.07623318385650224,0.7372654155495979
0.0038055468993455905,0.16591928251121074,0.28150134048257375
0.01593031503657867,0.3811659192825112,0.5656836461126006
0.0046681802668091235,0.17937219730941703,0.00804289544235925
0.007543545682529791,0.2825112107623318,0.02412868632707775
0.003801807416640698,0.13452914798206275,0.15013404825737264
0.012844707593227382,0.44843049327354256,0.1554959785522788
0.010026443484841741,0.44843049327354256,0.2386058981233244
0.003986941488967043,0.17040358744394618,0.08579088471849866
0.0028853373696003802,0.09417040358744394,0.6380697050938338
0.0069719390404962235,0.23318385650224213,0.06166219839142091
0.0011034441822849426,0.04035874439461883,0.30563002680965146
0.00601439404057042,0.20627802690582958,0.064343163538874
0.019852735609669235,0.1031390134529148,0.34048257372654156
0.002836724094436778,0.13452914798206275,0.34584450402144773
0.010536912552493732,0.32286995515695066,0.08847184986595175
0.007995192093665138,0.19730941704035873,0.010723860589812333
0.022097493656234698,0.5426008968609866,0.05630026809651475
0.0018878451972873913,0.08968609865470852,0.4128686327077748
0.0037009600973452643,0.13452914798206275,0.28418230563002683
0.0018664173678196738,0.08520179372197309,0.005361930294906166
0.0006766682989805458,0.03587443946188341,0.8954423592493298
0.005460713172773005,0.21076233183856502,0.8847184986595175
0.013116977548264554,0.18834080717488788,0.3967828418230563
0.0035731647598272716,0.16591928251121074,0.02680965147453083
0.024046476427903665,0.5605381165919282,0.04289544235924933
0.009753401890516256,0.20627802690582958,0.02680965147453083
0.004072177951891258,0.1569506726457399,0.0482573726541555
0.0005441837688643547,0.017937219730941704,0.0777479892761394
0.0014548368428081734,0.053811659192825115,0.02680965147453083
0.028977310837080238,0.16143497757847533,0.01876675603217158
0.000373948270489249,0.008968609865470854,0.868632707774799
0.0036808974758491745,0.14349775784753363,0.15281501340482573
0.022598050126875307,0.7174887892376681,0.029490616621983913
0.016287702740803395,0.44843049327354256,0.40214477211796246
0.017783614536497055,0.4080717488789237,0.02412868632707775
0.0013408716556114499,0.04035874439461883,0.8820375335120644
0.003623855525382481,0.18385650224215244,0.010723860589812333
0.011696864473430381,0.36771300448430494,0.10187667560321716
0.007902714092804465,0.19730941704035873,0.064343163538874
0.10463701791093502,0.7354260089686099,0.10991957104557641
0.006606538159046729,0.21076233183856502,0.1554959785522788
0.005121369956521094,0.22869955156950672,0.0
0.013554912522815297,0.46636771300448426,0.01876675603217158
0.016994346258291413,0.6995515695067265,0.07238605898123325
0.0005291071243081215,0.026905829596412557,0.9946380697050938
0.02892940984433661,0.7623318385650224,0.30294906166219837
0.0074054222499220935,0.3183856502242152,0.06702412868632708
0.002309041534968615,0.06726457399103139,0.5495978552278821
0.006148184421789906,0.1390134529147982,0.07238605898123325
0.005080413717372272,0.17040358744394618,0.3378016085790885
0.00516208876819659,0.16143497757847533,0.18498659517426275
0.0034551633055839976,0.11659192825112108,0.0160857908847185
0.005683954354568254,0.17937219730941703,0.07506702412868632
0.004734956743682204,0.23318385650224213,0.21179624664879357
0.0012999154164626274,0.04932735426008969,0.05093833780160858
0.0016830640015432787,0.08968609865470852,0.18766756032171583
0.013894493166540536,0.390134529147982,0.0160857908847185
0.003581712148867026,0.14349775784753363,0.7801608579088471
0.01610298416655537,0.6995515695067265,0.0777479892761394
0.05779293356482512,0.9282511210762332,0.03753351206434316
0.006820222885040586,0.34080717488789236,0.257372654155496
0.026094050957871463,0.5919282511210762,0.07506702412868632
0.005036727062280194,0.16591928251121074,0.0
0.002100402142782947,0.08968609865470852,0.28150134048257375
0.0062531867218685545,0.30493273542600896,0.00804289544235925
0.006119574411254063,0.24215246636771298,0.40214477211796246
0.0014141773880010091,0.08071748878923767,0.18766756032171583
0.0038282212230482723,0.17040358744394618,0.010723860589812333
0.015765955868168396,0.7174887892376681,0.08310991957104558
0.005921619255368087,0.23318385650224213,0.225201072386059
0.004303788452121267,0.30493273542600896,0.00804289544235925
0.006122126756592323,0.23318385650224213,0.010723860589812333
0.0025392868272269956,0.1031390134529148,0.9919571045576407
0.015486800516404754,0.5515695067264573,0.07238605898123325
0.023628188576770688,0.6188340807174888,0.02680965147453083
0.004964192969178946,0.20179372197309414,0.18766756032171583
0.002688925492291027,0.11210762331838565,0.30294906166219837
0.0014023653712030154,0.04932735426008969,0.47989276139410186
0.002279006959592812,0.09417040358744394,0.6246648793565683
0.0006552998263811601,0.013452914798206279,0.9436997319034852
0.004627283384528632,0.18834080717488788,0.8418230563002681
0.0013889507189600678,0.013452914798206279,0.8900804289544236
0.0009221089495318227,0.04484304932735426,0.9946380697050938
0.006013088189467124,0.16591928251121074,0.2064343163538874
0.002538099689860363,0.11659192825112108,0.16890080428954424
0.0032434373562450843,0.5964125560538116,0.35656836461126007
0.12630720147205035,0.9910313901345291,0.13672922252010725
0.02490620130881895,0.45739910313901344,0.002680965147453083
0.024282182552048556,0.8878923766816144,0.00804289544235925
0.0016375372835329208,0.06278026905829596,0.34316353887399464
0.025919838549318137,0.23318385650224213,0.21447721179624665
0.12719814806570806,0.8789237668161435,0.058981233243967826
0.017870809776076215,0.2780269058295964,0.6300268096514745
0.022626541423674488,0.013452914798206279,0.7506702412868633
0.0006652717802608733,0.013452914798206279,0.23056300268096516
0.016570004006588614,0.43049327354260086,0.3109919571045576
0.00909014824377866,0.42152466367713004,0.13672922252010725
0.011269020166496016,0.30493273542600896,0.01876675603217158
0.002932704150529018,0.07623318385650224,0.3672922252010724
0.010054341212957606,0.19730941704035873,0.8471849865951743
0.006788051462404843,0.1390134529147982,0.6380697050938338
0.008021783970677708,0.04932735426008969,0.5630026809651475
0.0052974224279927,0.24215246636771298,0.1581769436997319
0.008227099378236805,0.2914798206278027,0.04289544235924933
0.004880499784831353,0.21973094170403587,0.05093833780160858
0.023632106130080578,0.6636771300448431,0.09919571045576407
0.004907269732448916,0.10762331838565023,0.16890080428954424
0.01383561115315556,0.45739910313901344,0.010723860589812333
0.013212304678805145,0.3721973094170403,0.002680965147453083
0.0034095772307053077,0.2600896860986547,0.021447721179624665
0.0018516375076050987,0.05829596412556054,0.9731903485254692
0.0027521405570642096,0.08520179372197309,0.02412868632707775
0.0005451928356259923,0.013452914798206279,0.17158176943699732
0.001928623365831219,0.08968609865470852,0.5120643431635389
0.0011432132840671328,0.004484304932735426,1.0
0.0023774800041549806,0.10762331838565023,0.6863270777479893
0.0032377984537535803,0.1031390134529148,0.8954423592493298
0.005107124308121503,0.19730941704035873,0.13941018766756033
0.0025551944679398715,0.05829596412556054,0.0482573726541555
0.0015078425262283163,0.053811659192825115,0.9785522788203753
0.041413524462449364,0.03139013452914798,0.02412868632707775
0.0025379809761236997,0.10762331838565023,0.49865951742627346
0.002870794936859132,0.1210762331838565,0.096514745308311
0.0029043909243348324,0.10762331838565023,0.4745308310991957
0.0030559883660538074,0.13452914798206275,0.6970509383378016
0.0013630711243674785,0.06278026905829596,0.11796246648793565
0.000747421686031845,0.004484304932735426,0.2707774798927614
0.006312365519595187,0.20627802690582958,0.3941018766756032
0.003396400005935687,0.1255605381165919,0.2546916890080429
0.0009855614417783318,0.013452914798206279,0.7506702412868633
0.00915330395168351,0.05829596412556054,0.6997319034852547
0.005593435130362523,0.2600896860986547,0.005361930294906166
0.000550356883170844,0.022421524663677132,0.5710455764075067
0.005632254522251406,0.20179372197309414,0.18766756032171583
0.01044384098294974,0.017937219730941704,0.19839142091152814
0.0023571799551855644,0.10762331838565023,0.1581769436997319
0.008753476086601672,0.40358744394618834,0.005361930294906166
0.0025532356912849282,0.10762331838565023,0.013404825737265416
0.006046743533811157,0.24663677130044842,0.005361930294906166
0.001739156242116666,0.04484304932735426,0.900804289544236
0.04044956892074374,0.16591928251121074,0.09919571045576407
0.001276469453471635,0.03587443946188341,0.6997319034852547
0.002273546127706302,0.11659192825112108,0.08310991957104558
0.0024774369704254405,0.1031390134529148,0.386058981233244
0.0018541898529433587,0.07623318385650224,0.7560321715817695
0.015509118698897447,0.780269058295964,0.1554959785522788
0.0007959756043271157,0.04932735426008969,0.4611260053619303
0.004054845746338423,0.547085201793722,0.08847184986595175
0.016185252786063007,0.5022421524663677,0.3833780160857909
0.006641974209440711,0.14798206278026904,0.18498659517426275
0.010104082268619507,0.45739910313901344,0.1742627345844504
0.0019347964801377081,0.22869955156950672,0.07506702412868632
0.0021017673507545743,0.11659192825112108,0.7131367292225201
0.005173188502574604,0.40358744394618834,0.05630026809651475
0.006237753936102331,0.22421524663677128,0.08042895442359249
0.0008023861461069314,0.21973094170403587,0.257372654155496
0.0018492632328718339,0.07174887892376682,0.7882037533512064
0.011616732701182688,0.3452914798206278,0.35924932975871315
0.007861817210523973,0.4887892376681614,0.20911528150134048
0.00022614966834349823,0.008968609865470854,0.9973190348525469
0.006567243912211192,0.20179372197309414,0.5630026809651475
0.0030936799774443904,0.017937219730941704,0.13672922252010725
0.0008732582468948939,0.008968609865470854,0.3672922252010724
0.009308522162370714,0.42152466367713004,0.06702412868632708
0.003318761222157919,0.11210762331838565,0.7560321715817695
0.009539004882102423,0.47533632286995514,0.4959785522788204
0.0022593598361750435,0.04484304932735426,0.2225201072386059
0.0035612340292926147,0.2914798206278027,0.8739946380697051
0.0022199468756028433,0.013452914798206279,0.7533512064343164
0.002037305791746428,0.004484304932735426,0.38069705093833783
0.013165472109691493,0.37668161434977576,0.15281501340482573
0.009115849767766252,0.6860986547085202,0.00804289544235925
0.005074952885485762,0.20627802690582958,0.6300268096514745
0.003402454406505513,0.04035874439461883,0.11796246648793565
0.0017688346762824794,0.026905829596412557,0.7372654155495979
0.00868414726439033,0.053811659192825115,0.021447721179624665
0.004175577616524952,0.18385650224215244,0.064343163538874
0.001834424015788927,0.026905829596412557,0.23324396782841825
0.006975737880069448,0.3139013452914798,0.16621983914209115
0.008181750730831442,0.3632286995515695,0.17962466487935658
0.0021019454213595692,0.017937219730941704,0.5710455764075067
0.0022583507694134055,0.3632286995515695,0.06166219839142091
0.001964712341776848,0.008968609865470854,0.4959785522788204
0.001116740120791227,0.14798206278026904,0.08042895442359249
0.002212824051403048,0.09417040358744394,0.10991957104557641
0.0012850761993797209,0.013452914798206279,0.546916890080429
0.1047918206235439,0.5156950672645739,0.021447721179624665
0.0008231610500230008,0.04035874439461883,0.707774798927614
0.0030247072964430396,0.3183856502242152,0.045576407506702415
0.017331077772336733,0.2780269058295964,0.029490616621983913
0.004451765124872012,0.004484304932735426,0.4691689008042896
0.012931902832806543,0.40358744394618834,0.10455764075067024
0.018252474439448576,0.3318385650224215,0.058981233243967826
0.009866892222766327,0.1031390134529148,0.005361930294906166
0.014742049889447833,0.21973094170403587,0.010723860589812333
0.0021585125168796094,0.09417040358744394,0.3967828418230563
0.017843564973512,0.47533632286995514,0.3699731903485255
0.0035257979788986334,0.004484304932735426,0.34048257372654156
0.007925269702770483,0.21973094170403587,0.01876675603217158
0.0009748178486103074,0.1210762331838565,0.04289544235924933
0.0024062087284274884,0.1210762331838565,0.4289544235924933
0.0010504384988647998,0.1255605381165919,0.16890080428954424
0.005542150796123997,0.13004484304932734,0.23324396782841825
0.00411966344655656,0.19730941704035873,0.010723860589812333
0.012243541230764666,0.3721973094170403,0.09115281501340483
0.0006995206932882221,0.03139013452914798,0.8337801608579088
0.0024680585852290436,0.10762331838565023,0.2064343163538874
0.24963100802801644,0.3632286995515695,0.05630026809651475
0.0036061078217513244,0.4708520179372197,0.06166219839142091
0.012825238540414606,0.5739910313901345,0.002680965147453083
0.006314977221801779,0.27354260089686094,0.04289544235924933
0.008928875632521628,0.5336322869955157,0.03753351206434316
0.0006774992951371886,0.03587443946188341,0.06702412868632708
0.06874593776432356,0.20627802690582958,0.16890080428954424
0.005422487349567437,0.43946188340807174,0.1447721179624665
0.004059416225199958,0.3318385650224215,0.3485254691689008
0.0035881820475151733,0.13004484304932734,0.09383378016085792
0.0027479262194126637,0.09865470852017937,0.7694369973190349
0.009520782323524612,0.43049327354260086,0.3833780160857909
0.012256896526139281,0.5156950672645739,0.040214477211796246
0.024735312884892197,0.9596412556053812,0.08042895442359249
0.010939470833518825,0.09865470852017937,0.002680965147453083
0.006315986288563415,0.2780269058295964,0.021447721179624665
0.008237486830194839,0.3497757847533632,0.013404825737265416
0.0019578863019187108,0.07174887892376682,0.02412868632707775
0.028237011975248187,0.8026905829596412,0.0
0.0006414696760598911,0.08071748878923767,0.8176943699731903
0.001581207615486207,0.06726457399103139,0.0160857908847185
0.011020374245054832,0.42152466367713004,0.01876675603217158
0.004581816023386606,0.48430493273542596,0.2359249329758713
0.0009507783169359985,0.04035874439461883,0.02412868632707775
0.0098585822611999,0.08071748878923767,0.9571045576407506
0.0008069566249684667,0.017937219730941704,0.29758713136729226
0.0026843550134294917,0.6726457399103138,0.0160857908847185
0.0008594874534419565,0.03139013452914798,0.5281501340482574
0.004384098294973958,0.09417040358744394,0.5656836461126006
0.00023291635133330363,0.03587443946188341,0.4155495978552279
0.04377509682589147,0.08520179372197309,0.42091152815013405
0.0022093813530398134,0.08520179372197309,0.0777479892761394
0.0023181231358233544,0.1210762331838565,0.6487935656836461
0.0005787294662333615,0.013452914798206279,0.0482573726541555
0.007356571547285166,0.3363228699551569,0.0
0.003316268233687991,0.1210762331838565,0.19571045576407506
0.0031774918755286476,0.4080717488789237,0.7801608579088471
0.041099348558370066,0.2825112107623318,0.005361930294906166
0.0024306637581801185,0.053811659192825115,0.08042895442359249
0.002990161599074033,0.13452914798206275,0.058981233243967826
0.002461885470922554,0.11659192825112108,0.058981233243967826
0.005783851963970381,0.26905829596412556,0.00804289544235925
0.001254329341583938,0.008968609865470854,0.225201072386059
0.007282434818738965,0.2600896860986547,0.05630026809651475
0.002705960913502204,0.1210762331838565,0.5227882037533512
0.0031747021027170607,0.13452914798206275,0.28418230563002683
0.0007179213224710264,0.026905829596412557,0.8498659517426274
0.0008847141224828979,0.022421524663677132,0.28150134048257375
0.0030491623261956705,0.11210762331838565,0.4638069705093834
0.00048417397498108,0.013452914798206279,0.14745308310991959
0.0013620620576058405,0.05829596412556054,0.8632707774798928
0.00030004896941637364,0.008968609865470854,0.9946380697050938
0.009864161806823073,0.39461883408071746,0.021447721179624665
0.02855623321313568,0.9775784753363228,0.0
0.02057475255605514,0.4887892376681614,0.02680965147453083
0.019862470136075623,0.7847533632286995,0.13941018766756033
0.004688539672646872,0.20627802690582958,0.193029490616622
0.0012108801139651872,0.0,0.0160857908847185
0.01553001231655018,0.5829596412556054,0.00804289544235925
0.0040950303461989345,0.1748878923766816,0.16890080428954424
0.005789431509593554,0.1748878923766816,0.0
0.041027467390820464,0.11210762331838565,0.30294906166219837
0.003925388416507145,0.19730941704035873,0.058981233243967826
0.007404769324370447,0.04035874439461883,0.08042895442359249
0.004745462909376902,0.43946188340807174,0.02680965147453083
0.005996112125124279,0.3139013452914798,0.13672922252010725
0.0011310451260591492,0.04484304932735426,0.9544235924932976
0.0038152814257519773,0.16143497757847533,0.1447721179624665
0.005471990977756014,0.11659192825112108,0.19571045576407506
0.005229755598094645,0.21076233183856502,0.3672922252010724
0.005392334060454971,0.1210762331838565,0.21179624664879357
0.004018400629182805,0.18834080717488788,0.021447721179624665
0.0030653073943818724,0.053811659192825115,0.7292225201072386
0.003326774399382689,0.14349775784753363,0.7774798927613941
0.001812046476427904,0.07623318385650224,0.26273458445040215
0.0037353870809776076,0.15246636771300448,0.08042895442359249
0.019217023549837512,0.7668161434977578,0.08310991957104558
0.010897386813871701,0.6053811659192825,0.03485254691689008
0.003897846829601271,0.05829596412556054,0.16890080428954424
0.0020665093709655883,0.07623318385650224,0.5656836461126006
0.007208357447061094,0.3363228699551569,0.2064343163538874
0.0016109454065203522,0.03139013452914798,0.064343163538874
0.001088604965202036,0.03139013452914798,0.6675603217158177
0.0018254017718025196,0.06278026905829596,0.67828418230563
0.0014756711035925746,0.04035874439461883,0.19034852546916892
0.0020595646173707876,0.04484304932735426,0.5093833780160858
0.0066449420528572915,0.30493273542600896,0.032171581769437
0.00122192049147487,0.05829596412556054,0.9973190348525469
0.0027945213610529912,0.21076233183856502,0.06166219839142091
0.0006853344017569634,0.06278026905829596,0.21715817694369974
0.002041876270607963,0.004484304932735426,0.02412868632707775
0.0013580851474276217,0.03587443946188341,0.5120643431635389
0.0010515069224947692,0.026905829596412557,0.7131367292225201
0.005458516968644735,0.09417040358744394,0.34584450402144773
0.004328718336820549,0.4977578475336323,0.0
0.0013064446719791066,0.022421524663677132,0.00804289544235925
0.0003447446912700886,0.022421524663677132,0.4772117962466488
0.021449376010921666,0.32286995515695066,0.3351206434316354
0.0018029648755731648,0.07623318385650224,0.00804289544235925
0.0024697205775423294,0.09417040358744394,0.42091152815013405
0.052891836946682695,0.6905829596412556,0.021447721179624665
0.0020526792206443187,0.08968609865470852,0.07238605898123325
